Pax,Check In,Check Out,Place,Web,Name Hotel,Price(Rm),Ratings
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Santa Grand Classic Chinatown,144,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Mercure Kuala Lumpur Shaw Parade,266,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,PARKROYAL Serviced Suites Kuala Lumpur,351,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Seasonal Suites,206,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,citizenM Kuala Lumpur Bukit Bintang,248,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The 5 Elements Hotel,174,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"The Ritz-Carlton, Kuala Lumpur",620,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Face Suites Kuala Lumpur,340,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,W Kuala Lumpur,189,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pan Pacific Serviced Suites Kuala Lumpur,707,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Verdant Hill Hotel Kuala Lumpur,247,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Grand Hyatt Kuala Lumpur,712,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"The Majestic Hotel Kuala Lumpur, Autograph Collection",428,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Furama Bukit Bintang,204,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Hotel Stripes Kuala Lumpur, Autograph Collection",319,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,EQ Kuala Lumpur,801,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman South,153,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Starlight Suites Bukit Bintang,185,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pullman Kuala Lumpur City Centre Hotel & Residences,484,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Renaissance Kuala Lumpur Hotel & Convention Centre,500,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,PARKROYAL COLLECTION Kuala Lumpur,476,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Kai Hotel,106,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Novotel Kuala Lumpur City Centre,328,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Soho Suites KLCC LX Stay,271,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Manor Serviced Residence by Canopy Lives,319,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Grand Continental Kuala Lumpur,167,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Hyatt House Kuala Lumpur, Mont Kiara",333,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Hotel Stripes Kuala Lumpur, Autograph Collection",319,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"The Ritz-Carlton, Kuala Lumpur",620,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sunbow Suites,172,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,J-Hotel by Dorsett,182,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,One Bukit Ceylon by Roomy,169,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cititel Mid Valley,236,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Le Méridien Kuala Lumpur,535,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sunway Putra Hotel Kuala Lumpur,259,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Metro Hotel,114,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Renaissance Kuala Lumpur Hotel & Convention Centre,500,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hilton Kuala Lumpur,493,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,REGALPARK Hotel Kuala Lumpur,110,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Element Kuala Lumpur,360,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia, Travelodge Chinatown Kuala Lumpur,230,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Quill Residence,190,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sleeping Lion Suites,289,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,MoMo's Kuala Lumpur,111,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lanson Place Bukit Ceylon,369,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Grand Millennium Hotel Kuala Lumpur,455,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Suites by MyKey Global,148,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Tropicana The Residence KLCC Golden Crown,337,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Komune Living,137,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sheraton Imperial Kuala Lumpur Hotel,410,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Easy Hotel Kl Sentral,151,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,V E Hotel & Residence,241,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ibis Styles Kuala Lumpur Fraser Business Park,150,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Somerset Kuala Lumpur,324,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Travelodge Bukit Bintang,226,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Home Style at The FACE Platinum Suites ,269,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Hotel Indigo Kuala Lumpur On The Park, an IHG Hotel",474,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,MOV Hotel Kuala Lumpur,220,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Days Hotel and Suites Fraser Business Park KL,123,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Space Hotel,173,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,AC Hotel by Marriott Kuala Lumpur,220,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Palace Hotel,110,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sofitel Kuala Lumpur Damansara,608,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ascott Sentral Kuala Lumpur,330,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Prescott Hotel KL Medan Tuanku,156,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Amari Kuala Lumpur,368,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Flora by Crossroads Hotel,,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,JW Marriott Kuala Lumpur,495,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Alila Bangsar, Kuala Lumpur",473,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hyatt Place Kuala Lumpur Bukit Jalil,323,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Alila Bangsar, Kuala Lumpur",473,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Square by Mykey Global,152,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ramada Encore by Wyndham Chinatown Kuala Lumpur,172,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Melia Kuala Lumpur,327,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,UNA Sunway Velocity by Unimax,280,9.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cubic Botanical Suites HomeBrickz,106,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,City Central Hotel,103,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lyf Chinatown Kuala Lumpur,216,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,East Riverine Boutique Hotel,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lyf Chinatown Kuala Lumpur,216,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Eaton Residences KLCC by Luna,346,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Signature Hotel & Serviced Suites Kuala Lumpur,200,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ACES Hotel Kuala Lumpur,102,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Capital O 91016 HOTEL POLLODIUM TRX,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dorsett Kuala Lumpur,378,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Imperial Bukit Bintang,140,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Corus Hotel Kuala Lumpur,307,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Summer Suites KLCC by Luna,240,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,D'Majestic Place by Widebed,113,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Venice,,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The St. Regis Kuala Lumpur,119,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,THE FACE Style,314,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KIP Hotel Kuala Lumpur,141,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Maya Kuala Lumpur City Center,264,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Vortex KLCC Apartments By Soulasia,262,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pavilion Hotel Kuala Lumpur Managed by Banyan Tree,604,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Opus Residences Merdeka Tower KL,231,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Westin Kuala Lumpur,585,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 90970 Senja Hostel Chinatown,,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Transit Kuala Lumpur,106,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Fairfield by Marriott Chow Kit Kuala Lumpur,200,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Swiss Garden Residence Kuala Lumpur,180,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Lloyd's Inn Kuala Lumpur,198,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,IDEAS Kuala Lumpur,183,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Vortex Suites KLCC By BlackNest,206,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,ECO Hotel at  Bukit Bintang,101,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Gardens – A St. Giles Hotel & Residences,389,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,BIG M Hotel,,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Square by Five Senses,316,0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sunway Velocity Hotel Kuala Lumpur,312,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Falcon Apartment At Times Square,219,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Wyndham Grand Bangsar Kuala Lumpur,380,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Raja Bot,,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Robertson Kuala Lumpur,164,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Kuala Lumpur Journal,490,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hote123,126,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Courtyard by Marriott Kuala Lumpur South,350,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Pritty,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Crystal Crown Kuala Lumpur,191,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Manhattan Business Hotel TTDI,160,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Sidemen Suites at Platinum KLCC,251,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"AnCasa Hotel Kuala Lumpur, Chinatown",190,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Eaton Residences KL by Plush,315,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ahyu Hotel,,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Zecon Hotel,189,9.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Perdana Kuala Lumpur City Centre,300,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Westree,134,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Kepong Hotel,,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Crowne Plaza Kuala Lumpur City Centre, an IHG Hotel",513,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Santa Grand Signature Kuala Lumpur,284,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ami Suites,242,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pacific Express Hotel Central Market,143,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Star Suites KLCC,527,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,D'Majestic Premier Suites Kuala Lumpur,117,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Sunjoy9 at Mid Valley,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Neu Suites 3rdNvenue by Perfect Host,110,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Valenza Hotel & Cafe,,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,M Vertica Premier Suites by BlueBanana,217,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,METROSTAR HOTEL KUALA LUMPUR,114,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 161 Lodge Paradize Hotel,,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ascott Star KLCC Kuala Lumpur,630,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pan Pacific Serviced Suites Kuala Lumpur,707,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Flixses Suites At Platinum Klcc,285,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cosmo Hotel Kuala Lumpur,201,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,OYO 89652 Bjorn Boutique Hotel,,5.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Royal Signature,365,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Square Suite By Mana-Mana,237,9.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,My Hotel @ Sentral,156,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,InnB Park Hotel,136,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,"Berjaya Times Square Hotel, Kuala Lumpur",308,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Ceylonz Suites KLCC by Mana-Mana ,165,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Establishment EST Bangsar By Greater Stay,164,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Quill Residences KLCC,286,9.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Impiana KLCC Hotel,433,8.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Twenty 8B,138,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Canary Hotel,,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,D'OR Hotel Tengkat Tong Shin,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KL Platinum Suites by SNC,272,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,One-Stop Residence Hotel & Office,125,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Wedgewood Residences Mont' Kiara,273,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Neu Suites Residence Kuala Lumpur Roam,240,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,1000 Miles,166,8.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Pacific Express Hotel Chinatown,120,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Citin Masjid Jamek by Compass Hospitality,126,6.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Bintang Collectionz Hotel,373,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,KLCC Modern Musical Sty 5Pax Scarletz Suite,190,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Millerz Square Kuala Lumpur Travelet,234,0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel 99 Pudu Kuala Lumpur,125,6.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Novo Kuala Lumpur,168,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Four Seasons Hotel Kuala Lumpur,663,9.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Summer Suites Residences by Subhome,252,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia, Imperial Regency Suites Kuala Lumpur,235,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,de King Boutique Hotel KLCC,219,7.8
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Melange Boutique Hotel,107,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Capitol Kuala Lumpur,213,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cloude x Moka,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Super OYO 90969 Crossroads Hotel,,7.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel Mezzo,,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Victory suites ,480,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Spot ON 90500 Sri Rampai Metro Hostel,,5.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Expressionz Premium Suites at KLCC,143,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Mercure Kuala Lumpur Trion,260,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,A&R Boutique Hotel,109,9.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,The Colony & Luxe KLCC by Canopy Lives ,264,8.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Raissa Boutique Hotel,167,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Cozy Hotel at KL Sentral,121,7.4
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Silka Cheras,135,7.0
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Domitys Bangsar Kuala Lumpur,270,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Dongfang Motel,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Weiss Hotels Kepong Baru,,
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Smile Hotel Wangsa Maju,,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Hotel A-One,,8.2
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Arte Plus KLCC by Luxury Suites Asia,154,7.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Suasana Suites Bukit Ceylon,207,8.6
"2 travellers, 1 room",2024-10-27,2024-10-29,Kuala Lumpur,Expedia,Guestonic Neu Suite Cozy Studio,161,
