Pax,Check In,Check Out,Place,Web,Name Hotel,Price(Rm),Ratings
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Hid SOHO at KANVAS WiFi Netflix KLIA,178.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Apartment near IOI Resort City Mall PICC Putrajaya,191.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,[NETFLIX 11]VIVO 9 Seputeh Studio near MID VALLEY,93.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,One Bukit Ceylon Lumi 3 Pavillion Bukit Bintang  ,110.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,SYG 8 Aura Suite Putrajaya Studio Unit,126.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Sg Buloh DSara Sentral (MRT) | 3pax| WiFi| Netflix,133.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Skypool REVO near Stadium Bukit Jalil LS21,149.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,"Cozy Studio @ Queensville, Bandar Sri Permaisuri ",107.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Societe Hartamas,204.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,D'CASA Bintang Fairlane at Bukit Bintang,152.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Largest Balcony Tamarind 7People,147.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,HappyStay 2BR Muji Style Duplex @ Arte Mont Kiara,111.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Empire Damansara | Deluxe Studio Suites 706,66.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,4bedroom Fahrenheit 88 bukit bintang,474.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Fahrenheit88   EgyptTheme KualaLumpur BukitBintang,571.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,"AF Homestay Semi-D, close to KLIA, Mitsui Outlet",256.0,8.1
"1 adult,1 child1 room",2024-10-27,2024-10-29,Kuala Lumpur,Agoda,Nanas Dorsett 4pax Bukit Bintang Pavilion KL 072,314.0,8.1
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,AVANI Sepang Goldcoast Resort  ,488.615,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mercure Kuala Lumpur Shaw Parade Hotel  ,293.655,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,AnCasa Hotel Kuala Lumpur  ,239.57,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Holiday Inn Express Kuala Lumpur City Centre  ,257.81,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Cititel Mid Valley  ,272.655,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"The Gardens - A St Giles Signature Hotel & Residences, Kuala Lumpur  ",487.42,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Pullman Kuala Lumpur City Centre - Hotel & Residences   ,526.42,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,InterContinental Kuala Lumpur  ,551.025,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Shangri-La Hotel Kuala Lumpur  ,703.22,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Four Seasons Hotel Kuala Lumpur  ,1879.055,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Meliá Kuala Lumpur  ,387.735,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sunway Velocity Hotel Kuala Lumpur  ,432.0,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Hotel Indigo Kuala Lumpur On The Park, an IHG Hotel  ",500.41,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sunway Lagoon Hotel  ,783.005,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Komune Living & Wellness  ,273.24,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Grand Millennium Kuala Lumpur  ,590.14,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Berjaya Times Square Hotel, Kuala Lumpur  ",392.455,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays, Ramada Suites Kuala Lumpur City Centre  ,307.84,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Tamu Hotel & Suites Kuala Lumpur  ,471.08,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Grand Ion Delemen Hotel  ,232.735,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Grand Bluewave Hotel Shah Alam  ,306.375,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Dorsett Grand Subang  ,433.045,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Oakwood Hotel & Residence Kuala Lumpur  ,240.845,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,DoubleTree by Hilton Hotel Kuala Lumpur  ,415.645,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Seri Pacific Hotel Kuala Lumpur  ,506.185,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sofitel Kuala Lumpur Damansara  ,654.73,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Perdana Kuala Lumpur City Centre  ,323.295,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mövenpick Hotel and Convention Centre KLIA  ,574.68,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Equatorial Bangi  ,256.36,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Wyndham Grand Bangsar Kuala Lumpur  ,267.745,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Pulse Grande Hotel  ,283.925,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Swiss-Garden Hotel & Residences, Genting Highlands  ",304.26,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Pacific Regency Hotel Suites  ,311.645,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,DoubleTree by Hilton Shah Alam i-City  ,329.31,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,DoubleTree by Hilton Putrajaya Lakeside  ,355.735,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Maya Kuala Lumpur  ,373.25,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Dorsett Kuala Lumpur  ,374.49,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,PARKROYAL Serviced Suites Kuala Lumpur  ,377.25,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Saujana Hotel Kuala Lumpur  ,382.58,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Wyndham Suites KLCC  ,391.18,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Zenith Putrajaya   ,412.41,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Scarletz KLCC Apartments By soulasia  ,412.73,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,THE FACE Suites  ,413.53,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Royale Chulan Hotel Kuala Lumpur  ,428.685,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hilton Petaling Jaya  ,448.635,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Alila Bangsar Kuala Lumpur  ,453.625,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Traders Hotel, Kuala Lumpur  ",458.14,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,E&O Residences Kuala Lumpur  ,462.63,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Royal Signature  ,465.505,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,One World Hotel  ,509.045,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Chateau Spa & Organic Wellness Resort  ,572.405,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,PARKROYAL COLLECTION Kuala Lumpur  ,592.29,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Crowne Plaza Kuala Lumpur City Centre, an IHG Hotel  ",595.73,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hilton Kuala Lumpur  ,649.515,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Ascott Star KLCC  ,659.42,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Ascott Kuala Lumpur  ,687.155,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Grand Hyatt Kuala Lumpur  ,752.66,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Pan Pacific Serviced Suites Kuala Lumpur  ,815.945,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Mandarin Oriental, Kuala Lumpur  ",1026.285,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sunway Resort Hotel  ,1080.0,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Villa Samadhi  ,1347.955,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Banyan Tree Kuala Lumpur  ,1457.0,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,New World Petaling Jaya Hotel   ,639.925,10.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Hotel Maison Boutique, Kuala Lumpur  ",70.71,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,KIP Hotel  ,175.83,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Acappella Suite Hotel  ,186.57,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,MOV Hotel  ,196.74,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Qliq Damansara  ,203.645,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Stay with Bintang  ,210.215,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Oasia Suites Kuala Lumpur, Malaysia by Far East Hospitality  ",228.755,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel ibis Kuala Lumpur City Centre  ,231.495,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Signature Hotel & Serviced Suites Kuala Lumpur  ,248.615,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Park Inn by Radisson Putrajaya  ,252.02,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mercure Selangor Selayang  ,253.43,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Dorsett Putrajaya  ,254.835,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Colmar Tropicale French Theme Resort  ,255.14,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Concorde Hotel Shah Alam  ,257.635,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Nexus Regency Suites & Hotel  ,259.235,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Furama Bukit Bintang  ,260.13,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Fahrenheit Suites Kuala Lumpur  ,260.775,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Everly Putrajaya  ,261.33,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mercure Kuala Lumpur Glenmarie  ,262.66,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Metro 360 Hotel Kuala Lumpur  ,276.615,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Crystal Crown Hotel Petaling Jaya  ,276.865,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Tenera Hotel  ,283.965,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Royal Kuala Lumpur  ,290.49,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Eastin Hotel Petaling Jaya  ,291.37,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,V E Hotel & Residence  ,297.65,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mercure Living Putrajaya  ,300.965,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Royale Chulan Damansara  ,301.63,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Tune Hotel KLIA-KLIA2  ,307.265,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Empire Hotel Subang  ,323.75,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Chow Kit - an Ormond Hotel  ,330.075,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Cormar Suites  ,342.865,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Micasa All Suites Hotel  ,352.73,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Swiss-Garden Hotel Bukit Bintang Kuala Lumpur  ,357.905,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Ami Suites  ,358.59,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Novotel Kuala Lumpur City Centre  ,370.6,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Corus Hotel Kuala Lumpur  ,371.135,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Nomad Bangsar Serviced Residences  ,382.275,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Hyatt House Kuala Lumpur, Mont Kiara  ",382.39,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Boulevard Hotel Kuala Lumpur  ,385.47,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Avante Hotel  ,389.24,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Concorde Hotel Kuala Lumpur  ,396.19,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Amari Kuala Lumpur  ,408.85,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Ascott Sentral Kuala Lumpur  ,413.4,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Ansa Kuala Lumpur  ,427.24,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Lanson Place Bukit Ceylon Serviced Residences  ,514.77,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Kuala Lumpur Journal  ,518.92,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Capri by Fraser Bukit Bintang  ,538.17,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Impiana KLCC Hotel  ,541.065,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Wedgewood Residences Mont Kiara  ,637.905,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Dorsett Residences Bukit Bintang  ,645.065,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sunway Pyramid Hotel  ,783.005,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Wolo Kuala Lumpur  ,930.26,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The RuMa Hotel and Residences  ,1005.535,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Shah Alam Business Hotel  ,67.325,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sandpiper Hotel Kuala Lumpur  ,93.4,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Rain Forest Hotel  ,100.615,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays, W Hotel   ,101.415,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Orange Premier Hotel @ Taman Segar  ,102.635,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Citin Hotel  ,104.01,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Mangga Boutique Hotel  ,104.345,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,My Hotel @ KL Sentral  ,109.62,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,BEST WESTERN Petaling Jaya  ,113.96,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Nginap  ,117.43,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Top Holiday Hotel  ,119.35,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,City Central Hotel  ,121.995,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sunrise Hotel  ,122.51,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Midah Hotel Kuala Lumpur  ,123.445,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Sentral Pudu @ City Centre / Bukit Bintang  ,125.445,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Star Points Hotel  ,125.84,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Adamson Park Kuala Lumpur  ,127.175,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Big W  ,128.865,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Cairnhill Hotel Kuala Lumpur  ,130.81,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,H Boutique Hotel  ,131.63,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Lavender Inn USJ  ,133.055,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Prescott Hotel Kuala Lumpur Sentral  ,133.115,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Olympic Sports Hotel Kuala Lumpur  ,134.805,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Tune Hotel Jalan Putra  ,141.85,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel 99 Sepang Klia  ,149.73,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,ACES Hotel Kuala Lumpur  ,149.995,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,WP Hotel  ,154.115,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hote123  ,155.77,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sovotel Conezion Putrajaya  ,156.395,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Pegasus Hotel Shah Alam  ,156.49,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman North  ,168.6,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,De Houz - Trefoil Setia Alam Home Stay  ,169.15,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Resorts World Genting - First World Hotel  ,170.56,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hilton Garden Inn Kuala Lumpur Jalan Tuanku Abdul Rahman South  ,172.79,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel ibis Styles Kuala Lumpur Fraser Business Park  ,173.34,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Orkid Inn Mahkota Cheras  ,177.605,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,12FLY HOTEL  ,177.83,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Prescott Hotel KL Medan Tuanku  ,178.67,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Prescott Hotel Kajang  ,183.6,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,City Comfort Hotel  ,187.635,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Izumi Hotel  ,188.36,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Fnf Service Suite at Times Square  ,189.75,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,InnB Park Hotel  ,190.55,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,J-Hotel by Dorsett  ,197.44,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sovotel Boutique Hotel Kota D'sara 8  ,197.455,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Pudu Plaza  ,198.735,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,MTREE Hotel  ,199.555,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Seri Malaysia Bagan Lalang  ,203.115,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Six Seasons Hotel  ,204.58,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Citadines DPulze Cyberjaya  ,205.02,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The Maple Suite  ,215.735,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Crystal Crown Hotel  ,216.175,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Cosmo Kuala Lumpur  ,217.885,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,ibis Styles Kuala Lumpur Sri Damansara  ,219.545,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,de King Boutique Hotel KLCC  ,222.205,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,The 5 Elements Hotel  ,224.775,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Suasana Suites Bukit Ceylon  ,231.02,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Imperial Regency Suites & Hotel Petaling Jaya  ,234.695,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Grand Continental  ,236.49,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Travelodge Bukit Bintang  ,242.92,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Travelodge Chinatown Kuala Lumpur  ,246.21,8.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,D-Loft-Hotel  ,251.945,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Tan'Yaa Hotel by Ri-Yaz  ,252.8,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,SKY EXPRESS HOTEL BUKIT BINTANG  ,258.665,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sleeping Lion Suites  ,261.065,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Q Hotel Kuala Lumpur  ,270.825,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,De Palma Hotel Kuala Selangor  ,287.615,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Capitol Kuala Lumpur  ,363.41,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Resorts World Genting - Genting SkyWorlds Hotel  ,364.09,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,BEST WESTERN i-City Shah Alam  ,398.435,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Resort Suites Hotel at Bandar Sunway  ,404.165,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sama-Sama Express KLIA  ,474.795,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Aerotel Kuala Lumpur (Airport Hotel) - Gateway@klia2  ,605.235,6.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,U Pac Hotel  ,45.31,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Travel Hub Highstreet  ,63.19,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Midah Inn Puchong  ,67.38,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Bunk & Bilik Hotel Jalan Ipoh  ,70.9,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sun Inns Hotel Kelana Jaya  ,72.92,2.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Hotel Elwarda Klcity  ,75.81,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Country Hotel  ,77.45,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,New Wave Hotel  ,83.48,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Sun Inns Hotel Mentari  ,89.42,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,SAFARI Hotel  ,93.21,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,New Wave Hotel Sri Hartamas  ,97.095,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Old Penang Hotel (Ampang Point)  ,97.59,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,One Avenue Hotel (Balakong)  ,106.465,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,"Raintree Hotel@ Bandar Manjalara,KL  ",109.62,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Qlassic Hotel  ,110.59,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,YY38 Hotel  ,110.855,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Cozy Hotel @ KL Sentral  ,111.41,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,BIG M Hotel  ,111.64,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,De Elements Business Hotel  ,113.96,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,New Town Hotel Klang  ,115.805,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Metro Hotel KL Sentral  ,116.795,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Best View Hotel Bangi  ,117.24,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,Uptown Hotel  ,119.77,4.0
2,2024-10-01,2024-10-03, Kuala Lumpur,MHHolidays,9 Square Hotel - Seri Kembangan  ,120.835,4.0
